Product,duration,day,month,year,start_time,end_time,event_hours,block_cat
CBP 1-6 DA,4,13,8,2020,17,21,"[17, 18, 19, 20]",5
CBP 1-6 DA,4,13,8,2020,17,21,"[17, 18, 19, 20]",6
CBP 1-6 DO,4,13,8,2020,17,21,"[17, 18, 19, 20]",1
CBP 1-6 DO,4,13,8,2020,17,21,"[17, 18, 19, 20]",2
CBP 1-6 DO,4,13,8,2020,17,21,"[17, 18, 19, 20]",4
CBP 1-6 DO,4,13,8,2020,17,21,"[17, 18, 19, 20]",5
CBP 1-6 DO,4,13,8,2020,17,21,"[17, 18, 19, 20]",6
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",3
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DO,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DO,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DO,6,14,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",3
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DO,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DO,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DO,6,17,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,18,8,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,1,3,9,2020,18,19,[18],3
CBP 1-6 DA,1,3,9,2020,18,19,[18],4
CBP 1-6 DO,1,3,9,2020,18,19,[18],4
CBP 1-6 DA,2,3,9,2020,18,20,"[18, 19]",1
CBP 1-6 DA,2,3,9,2020,18,20,"[18, 19]",2
CBP 1-6 DA,2,3,9,2020,18,20,"[18, 19]",5
CBP 1-6 DA,2,3,9,2020,18,20,"[18, 19]",6
CBP 1-6 DO,2,3,9,2020,18,20,"[18, 19]",1
CBP 1-6 DO,2,3,9,2020,18,20,"[18, 19]",2
CBP 1-6 DO,2,3,9,2020,18,20,"[18, 19]",5
CBP 1-6 DO,2,3,9,2020,18,20,"[18, 19]",6
CBP 1-6 DA,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DO,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DO,6,4,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DA,5,4,9,2020,16,21,"[16, 17, 18, 19, 20]",3
CBP 1-6 DA,5,4,9,2020,16,21,"[16, 17, 18, 19, 20]",4
CBP 1-6 DO,5,4,9,2020,16,21,"[16, 17, 18, 19, 20]",4
CBP 1-6 DA,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DA,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DO,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DO,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DO,6,8,9,2020,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DA,5,8,9,2020,16,21,"[16, 17, 18, 19, 20]",3
CBP 1-6 DA,1,9,9,2020,18,19,[18],3
CBP 1-6 DA,2,9,9,2020,18,20,"[18, 19]",1
CBP 1-6 DA,2,9,9,2020,18,20,"[18, 19]",2
CBP 1-6 DA,2,9,9,2020,18,20,"[18, 19]",4
CBP 1-6 DA,2,9,9,2020,18,20,"[18, 19]",5
CBP 1-6 DA,2,9,9,2020,18,20,"[18, 19]",6
CBP 1-6 DO,2,9,9,2020,18,20,"[18, 19]",1
CBP 1-6 DO,2,9,9,2020,18,20,"[18, 19]",2
CBP 1-6 DO,2,9,9,2020,18,20,"[18, 19]",4
CBP 1-6 DO,2,9,9,2020,18,20,"[18, 19]",5
CBP 1-6 DO,2,9,9,2020,18,20,"[18, 19]",6
CBP 1-6 DA,1,10,9,2020,18,19,[18],1
CBP 1-6 DA,1,10,9,2020,18,19,[18],2
CBP 1-6 DA,1,10,9,2020,18,19,[18],3
CBP 1-6 DA,1,10,9,2020,18,19,[18],4
CBP 1-6 DA,1,10,9,2020,18,19,[18],5
CBP 1-6 DA,1,10,9,2020,18,19,[18],6
CBP 1-6 DO,1,10,9,2020,18,19,[18],1
CBP 1-6 DO,1,10,9,2020,18,19,[18],2
CBP 1-6 DO,1,10,9,2020,18,19,[18],4
CBP 1-6 DO,1,10,9,2020,18,19,[18],5
CBP 1-6 DO,1,10,9,2020,18,19,[18],6
CBP 1-6 DA,5,1,10,2020,15,20,"[15, 16, 17, 18, 19]",1
CBP 1-6 DA,5,1,10,2020,15,20,"[15, 16, 17, 18, 19]",6
CBP 1-6 DO,5,1,10,2020,15,20,"[15, 16, 17, 18, 19]",1
CBP 1-6 DO,5,1,10,2020,15,20,"[15, 16, 17, 18, 19]",6
CBP 1-6 DA,4,1,10,2020,16,20,"[16, 17, 18, 19]",2
CBP 1-6 DA,4,1,10,2020,16,20,"[16, 17, 18, 19]",3
CBP 1-6 DA,4,1,10,2020,16,20,"[16, 17, 18, 19]",4
CBP 1-6 DA,4,1,10,2020,16,20,"[16, 17, 18, 19]",5
CBP 1-6 DO,4,1,10,2020,16,20,"[16, 17, 18, 19]",2
CBP 1-6 DO,4,1,10,2020,16,20,"[16, 17, 18, 19]",4
CBP 1-6 DO,4,1,10,2020,16,20,"[16, 17, 18, 19]",5
CBP 1-6 DA,4,2,10,2020,16,20,"[16, 17, 18, 19]",1
CBP 1-6 DA,4,2,10,2020,16,20,"[16, 17, 18, 19]",2
CBP 1-6 DA,4,2,10,2020,16,20,"[16, 17, 18, 19]",4
CBP 1-6 DA,4,2,10,2020,16,20,"[16, 17, 18, 19]",5
CBP 1-6 DA,4,2,10,2020,16,20,"[16, 17, 18, 19]",6
CBP 1-6 DO,4,2,10,2020,16,20,"[16, 17, 18, 19]",1
CBP 1-6 DO,4,2,10,2020,16,20,"[16, 17, 18, 19]",2
CBP 1-6 DO,4,2,10,2020,16,20,"[16, 17, 18, 19]",4
CBP 1-6 DO,4,2,10,2020,16,20,"[16, 17, 18, 19]",5
CBP 1-6 DO,4,2,10,2020,16,20,"[16, 17, 18, 19]",6
CBP 1-6 DA,2,2,10,2020,17,19,"[17, 18]",3
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",1
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",2
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",3
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",4
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",5
CBP 1-6 DA,2,5,10,2020,17,19,"[17, 18]",6
CBP 1-6 DO,2,5,10,2020,17,19,"[17, 18]",1
CBP 1-6 DO,2,5,10,2020,17,19,"[17, 18]",2
CBP 1-6 DO,2,5,10,2020,17,19,"[17, 18]",4
CBP 1-6 DO,2,5,10,2020,17,19,"[17, 18]",5
CBP 1-6 DO,2,5,10,2020,17,19,"[17, 18]",6
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",1
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",2
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",3
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",4
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",5
CBP 1-6 DA,2,6,10,2020,17,19,"[17, 18]",6
CBP 1-6 DO,2,6,10,2020,17,19,"[17, 18]",1
CBP 1-6 DO,2,6,10,2020,17,19,"[17, 18]",2
CBP 1-6 DO,2,6,10,2020,17,19,"[17, 18]",4
CBP 1-6 DO,2,6,10,2020,17,19,"[17, 18]",5
CBP 1-6 DO,2,6,10,2020,17,19,"[17, 18]",6
CBP 1-6 DA,2,7,10,2020,17,19,"[17, 18]",4
CBP 1-6 DA,2,7,10,2020,17,19,"[17, 18]",6
CBP 1-6 DO,2,7,10,2020,17,19,"[17, 18]",4
CBP 1-6 DO,2,7,10,2020,17,19,"[17, 18]",6
CBP 1-6 DA,1,7,10,2020,18,19,[18],1
CBP 1-6 DA,1,7,10,2020,18,19,[18],2
CBP 1-6 DA,1,7,10,2020,18,19,[18],3
CBP 1-6 DA,1,7,10,2020,18,19,[18],5
CBP 1-6 DO,1,7,10,2020,18,19,[18],1
CBP 1-6 DO,1,7,10,2020,18,19,[18],2
CBP 1-6 DO,1,7,10,2020,18,19,[18],5
CBP 1-6 DA,3,2,11,2020,16,19,"[16, 17, 18]",1
CBP 1-6 DA,3,2,11,2020,16,19,"[16, 17, 18]",2
CBP 1-6 DO,3,2,11,2020,16,19,"[16, 17, 18]",1
CBP 1-6 DO,3,2,11,2020,16,19,"[16, 17, 18]",6
CBP 1-6 DA,3,3,11,2020,16,19,"[16, 17, 18]",1
CBP 1-6 DA,3,3,11,2020,16,19,"[16, 17, 18]",2
CBP 1-6 DO,3,3,11,2020,16,19,"[16, 17, 18]",1
CBP 1-6 DO,3,3,11,2020,16,19,"[16, 17, 18]",6
CBP 1-6 DA,4,4,11,2020,16,20,"[16, 17, 18, 19]",1
CBP 1-6 DA,4,4,11,2020,16,20,"[16, 17, 18, 19]",2
CBP 1-6 DO,4,4,11,2020,16,20,"[16, 17, 18, 19]",1
CBP 1-6 DO,4,4,11,2020,16,20,"[16, 17, 18, 19]",6
CBP 1-6 DA,5,5,11,2020,15,20,"[15, 16, 17, 18, 19]",1
CBP 1-6 DA,5,5,11,2020,15,20,"[15, 16, 17, 18, 19]",2
CBP 1-6 DO,5,5,11,2020,15,20,"[15, 16, 17, 18, 19]",1
CBP 1-6 DO,5,5,11,2020,15,20,"[15, 16, 17, 18, 19]",6
CBP 1-6 DA,1,6,11,2020,17,18,[17],1
CBP 1-6 DA,1,6,11,2020,17,18,[17],2
CBP 1-6 DO,1,6,11,2020,17,18,[17],1
CBP 1-6 DO,1,6,11,2020,17,18,[17],6
CBP 1-6 DA,3,9,11,2020,17,20,"[17, 18, 19]",1
CBP 1-6 DA,3,9,11,2020,17,20,"[17, 18, 19]",2
CBP 1-6 DO,3,9,11,2020,17,20,"[17, 18, 19]",5
CBP 1-6 DO,1,10,11,2020,17,18,[17],5
CBP 1-6 DO,1,12,11,2020,17,18,[17],5
CBP 1-6 DO,1,13,11,2020,17,18,[17],5
CBP 1-6 DO,2,16,11,2020,16,18,"[16, 17]",5
CBP 1-6 DA,1,1,12,2020,17,18,[17],1
CBP 1-6 DA,1,1,12,2020,17,18,[17],2
CBP 1-6 DA,1,1,12,2020,17,18,[17],4
CBP 1-6 DO,1,1,12,2020,17,18,[17],1
CBP 1-6 DO,1,1,12,2020,17,18,[17],5
CBP 1-6 DO,1,1,12,2020,17,18,[17],6
CBP 1-6 DA,1,2,12,2020,17,18,[17],1
CBP 1-6 DA,1,2,12,2020,17,18,[17],2
CBP 1-6 DA,1,2,12,2020,17,18,[17],4
CBP 1-6 DO,1,2,12,2020,17,18,[17],1
CBP 1-6 DO,1,2,12,2020,17,18,[17],5
CBP 1-6 DO,1,2,12,2020,17,18,[17],6
CBP 1-6 DA,1,3,12,2020,17,18,[17],1
CBP 1-6 DA,1,3,12,2020,17,18,[17],2
CBP 1-6 DA,1,3,12,2020,17,18,[17],4
CBP 1-6 DO,1,3,12,2020,17,18,[17],1
CBP 1-6 DO,1,3,12,2020,17,18,[17],5
CBP 1-6 DO,1,3,12,2020,17,18,[17],6
CBP 1-6 DA,1,4,12,2020,17,18,[17],1
CBP 1-6 DA,1,4,12,2020,17,18,[17],2
CBP 1-6 DA,1,4,12,2020,17,18,[17],4
CBP 1-6 DO,1,4,12,2020,17,18,[17],1
CBP 1-6 DO,1,4,12,2020,17,18,[17],5
CBP 1-6 DO,1,4,12,2020,17,18,[17],6
CBP 1-6 DA,2,7,12,2020,17,19,"[17, 18]",1
CBP 1-6 DA,2,7,12,2020,17,19,"[17, 18]",2
CBP 1-6 DO,2,7,12,2020,17,19,"[17, 18]",1
CBP 1-6 DO,2,7,12,2020,17,19,"[17, 18]",6
CBP 1-6 DA,2,8,12,2020,17,19,"[17, 18]",4
CBP 1-6 DO,2,8,12,2020,17,19,"[17, 18]",5
CBP 1-6 DA,2,4,1,2021,17,19,"[17, 18]",2
CBP 1-6 DA,2,4,1,2021,17,19,"[17, 18]",6
CBP 1-6 DO,2,4,1,2021,17,19,"[17, 18]",6
CBP 1-6 DA,1,5,1,2021,17,18,[17],1
CBP 1-6 DA,1,5,1,2021,17,18,[17],6
CBP 1-6 DO,1,5,1,2021,17,18,[17],1
CBP 1-6 DO,1,5,1,2021,17,18,[17],6
CBP 1-6 DA,2,5,1,2021,17,19,"[17, 18]",2
CBP 1-6 DA,1,6,1,2021,17,18,[17],2
CBP 1-6 DA,1,12,1,2021,17,18,[17],2
CBP 1-6 DA,1,9,2,2021,18,19,[18],2
CBP 1-6 DA,1,10,2,2021,18,19,[18],2
CBP 1-6 DA,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DA,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",2
CBP 1-6 DA,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",4
CBP 1-6 DO,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DO,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",5
CBP 1-6 DO,5,12,2,2021,16,21,"[16, 17, 18, 19, 20]",6
CBP 1-6 DA,4,16,2,2021,16,20,"[16, 17, 18, 19]",4
CBP 1-6 DA,5,16,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DA,5,16,2,2021,16,21,"[16, 17, 18, 19, 20]",2
CBP 1-6 DO,5,16,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DO,5,16,2,2021,16,21,"[16, 17, 18, 19, 20]",5
CBP 1-6 DO,5,16,2,2021,16,21,"[16, 17, 18, 19, 20]",6
CBP 1-6 DA,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DO,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DO,6,17,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,18,2,2021,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DA,5,18,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DA,5,18,2,2021,16,21,"[16, 17, 18, 19, 20]",4
CBP 1-6 DO,5,18,2,2021,16,21,"[16, 17, 18, 19, 20]",1
CBP 1-6 DO,5,18,2,2021,16,21,"[16, 17, 18, 19, 20]",5
CBP 1-6 DA,4,19,2,2021,17,21,"[17, 18, 19, 20]",1
CBP 1-6 DA,4,19,2,2021,17,21,"[17, 18, 19, 20]",4
CBP 1-6 DO,4,19,2,2021,17,21,"[17, 18, 19, 20]",1
CBP 1-6 DO,4,19,2,2021,17,21,"[17, 18, 19, 20]",5
CBP 1-6 DO,4,19,2,2021,17,21,"[17, 18, 19, 20]",6
CBP 1-6 DA,1,1,3,2021,18,19,[18],4
CBP 1-6 DA,1,1,3,2021,18,19,[18],6
CBP 1-6 DO,1,1,3,2021,18,19,[18],5
CBP 1-6 DO,1,1,3,2021,18,19,[18],6
CBP 1-6 DA,1,4,3,2021,18,19,[18],4
CBP 1-6 DA,1,8,3,2021,18,19,[18],1
CBP 1-6 DA,1,8,3,2021,18,19,[18],2
CBP 1-6 DA,1,8,3,2021,18,19,[18],4
CBP 1-6 DA,1,8,3,2021,18,19,[18],6
CBP 1-6 DO,1,8,3,2021,18,19,[18],1
CBP 1-6 DO,1,8,3,2021,18,19,[18],5
CBP 1-6 DO,1,8,3,2021,18,19,[18],6
CBP 1-6 DA,1,15,3,2021,19,20,[19],1
CBP 1-6 DA,1,15,3,2021,19,20,[19],2
CBP 1-6 DO,1,15,3,2021,19,20,[19],1
CBP 1-6 DA,1,16,3,2021,19,20,[19],1
CBP 1-6 DA,1,16,3,2021,19,20,[19],2
CBP 1-6 DA,1,16,3,2021,19,20,[19],4
CBP 1-6 DA,1,16,3,2021,19,20,[19],6
CBP 1-6 DO,1,16,3,2021,19,20,[19],1
CBP 1-6 DO,1,16,3,2021,19,20,[19],5
CBP 1-6 DO,1,16,3,2021,19,20,[19],6
CBP 1-6 DA,1,17,3,2021,19,20,[19],1
CBP 1-6 DA,1,17,3,2021,19,20,[19],2
CBP 1-6 DA,1,17,3,2021,19,20,[19],4
CBP 1-6 DA,1,17,3,2021,19,20,[19],6
CBP 1-6 DO,1,17,3,2021,19,20,[19],1
CBP 1-6 DO,1,17,3,2021,19,20,[19],5
CBP 1-6 DO,1,17,3,2021,19,20,[19],6
CBP 1-6 DA,1,30,3,2021,19,20,[19],1
CBP 1-6 DA,1,30,3,2021,19,20,[19],2
CBP 1-6 DA,1,30,3,2021,19,20,[19],6
CBP 1-6 DO,1,30,3,2021,19,20,[19],1
CBP 1-6 DO,1,30,3,2021,19,20,[19],5
CBP 1-6 DO,1,30,3,2021,19,20,[19],6
CBP 1-6 DA,2,1,4,2021,18,20,"[18, 19]",2
CBP 1-6 DO,2,1,4,2021,18,20,"[18, 19]",5
CBP 1-6 DO,2,1,4,2021,18,20,"[18, 19]",6
CBP 1-6 DA,3,1,4,2021,18,21,"[18, 19, 20]",4
CBP 1-6 DA,1,1,4,2021,19,20,[19],1
CBP 1-6 DO,1,1,4,2021,19,20,[19],1
CBP 1-6 DA,2,12,4,2021,19,21,"[19, 20]",1
CBP 1-6 DA,2,12,4,2021,19,21,"[19, 20]",2
CBP 1-6 DA,2,12,4,2021,19,21,"[19, 20]",4
CBP 1-6 DO,2,12,4,2021,19,21,"[19, 20]",1
CBP 1-6 DO,2,12,4,2021,19,21,"[19, 20]",5
CBP 1-6 DO,2,12,4,2021,19,21,"[19, 20]",6
CBP 1-6 DA,1,13,4,2021,19,20,[19],1
CBP 1-6 DA,1,13,4,2021,19,20,[19],4
CBP 1-6 DO,1,13,4,2021,19,20,[19],1
CBP 1-6 DO,1,13,4,2021,19,20,[19],5
CBP 1-6 DO,1,13,4,2021,19,20,[19],6
CBP 1-6 DA,2,13,4,2021,19,21,"[19, 20]",2
CBP 1-6 DA,1,19,4,2021,19,20,[19],4
CBP 1-6 DA,2,19,4,2021,19,21,"[19, 20]",1
CBP 1-6 DA,2,19,4,2021,19,21,"[19, 20]",2
CBP 1-6 DO,2,19,4,2021,19,21,"[19, 20]",1
CBP 1-6 DO,2,19,4,2021,19,21,"[19, 20]",5
CBP 1-6 DO,2,19,4,2021,19,21,"[19, 20]",6
CBP 1-6 DA,1,28,4,2021,20,21,[20],2
CBP 1-6 DA,1,29,4,2021,19,20,[19],1
CBP 1-6 DA,1,29,4,2021,19,20,[19],4
CBP 1-6 DO,1,29,4,2021,19,20,[19],1
CBP 1-6 DO,1,29,4,2021,19,20,[19],5
CBP 1-6 DO,1,29,4,2021,19,20,[19],6
CBP 1-6 DA,1,4,5,2021,19,20,[19],1
CBP 1-6 DA,1,4,5,2021,19,20,[19],2
CBP 1-6 DA,1,4,5,2021,19,20,[19],3
CBP 1-6 DA,1,4,5,2021,19,20,[19],4
CBP 1-6 DA,1,4,5,2021,19,20,[19],5
CBP 1-6 DA,1,4,5,2021,19,20,[19],6
CBP 1-6 DO,1,4,5,2021,19,20,[19],1
CBP 1-6 DO,1,4,5,2021,19,20,[19],2
CBP 1-6 DO,1,4,5,2021,19,20,[19],4
CBP 1-6 DO,1,4,5,2021,19,20,[19],5
CBP 1-6 DO,1,4,5,2021,19,20,[19],6
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",1
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",2
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",3
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",4
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",5
CBP 1-6 DA,2,5,5,2021,19,21,"[19, 20]",6
CBP 1-6 DO,2,5,5,2021,19,21,"[19, 20]",1
CBP 1-6 DO,2,5,5,2021,19,21,"[19, 20]",2
CBP 1-6 DO,2,5,5,2021,19,21,"[19, 20]",4
CBP 1-6 DO,2,5,5,2021,19,21,"[19, 20]",5
CBP 1-6 DO,2,5,5,2021,19,21,"[19, 20]",6
CBP 1-6 DA,1,6,5,2021,19,20,[19],1
CBP 1-6 DA,1,6,5,2021,19,20,[19],2
CBP 1-6 DA,1,6,5,2021,19,20,[19],3
CBP 1-6 DA,1,6,5,2021,19,20,[19],4
CBP 1-6 DA,1,6,5,2021,19,20,[19],5
CBP 1-6 DA,1,6,5,2021,19,20,[19],6
CBP 1-6 DO,1,6,5,2021,19,20,[19],1
CBP 1-6 DO,1,6,5,2021,19,20,[19],2
CBP 1-6 DO,1,6,5,2021,19,20,[19],4
CBP 1-6 DO,1,6,5,2021,19,20,[19],5
CBP 1-6 DO,1,6,5,2021,19,20,[19],6
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",1
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",2
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",3
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",4
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",5
CBP 1-6 DA,2,11,5,2021,19,21,"[19, 20]",6
CBP 1-6 DO,2,11,5,2021,19,21,"[19, 20]",1
CBP 1-6 DO,2,11,5,2021,19,21,"[19, 20]",2
CBP 1-6 DO,2,11,5,2021,19,21,"[19, 20]",4
CBP 1-6 DO,2,11,5,2021,19,21,"[19, 20]",5
CBP 1-6 DO,2,11,5,2021,19,21,"[19, 20]",6
CBP 1-6 DA,1,12,5,2021,19,20,[19],1
CBP 1-6 DA,1,12,5,2021,19,20,[19],2
CBP 1-6 DA,1,12,5,2021,19,20,[19],3
CBP 1-6 DA,1,12,5,2021,19,20,[19],4
CBP 1-6 DA,1,12,5,2021,19,20,[19],5
CBP 1-6 DA,1,12,5,2021,19,20,[19],6
CBP 1-6 DO,1,12,5,2021,19,20,[19],1
CBP 1-6 DO,1,12,5,2021,19,20,[19],2
CBP 1-6 DO,1,12,5,2021,19,20,[19],4
CBP 1-6 DO,1,12,5,2021,19,20,[19],5
CBP 1-6 DO,1,12,5,2021,19,20,[19],6
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",1
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",2
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",3
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",4
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",5
CBP 1-6 DA,3,1,6,2021,18,21,"[18, 19, 20]",6
CBP 1-6 DO,3,1,6,2021,18,21,"[18, 19, 20]",1
CBP 1-6 DO,3,1,6,2021,18,21,"[18, 19, 20]",2
CBP 1-6 DO,3,1,6,2021,18,21,"[18, 19, 20]",4
CBP 1-6 DO,3,1,6,2021,18,21,"[18, 19, 20]",6
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",1
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",2
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",3
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",4
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",5
CBP 1-6 DA,3,2,6,2021,18,21,"[18, 19, 20]",6
CBP 1-6 DO,3,2,6,2021,18,21,"[18, 19, 20]",1
CBP 1-6 DO,3,2,6,2021,18,21,"[18, 19, 20]",2
CBP 1-6 DO,3,2,6,2021,18,21,"[18, 19, 20]",4
CBP 1-6 DO,3,2,6,2021,18,21,"[18, 19, 20]",6
CBP 1-6 DA,1,3,6,2021,19,20,[19],3
CBP 1-6 DA,2,3,6,2021,19,21,"[19, 20]",1
CBP 1-6 DA,2,3,6,2021,19,21,"[19, 20]",2
CBP 1-6 DA,2,3,6,2021,19,21,"[19, 20]",4
CBP 1-6 DA,2,3,6,2021,19,21,"[19, 20]",5
CBP 1-6 DA,2,3,6,2021,19,21,"[19, 20]",6
CBP 1-6 DO,2,3,6,2021,19,21,"[19, 20]",1
CBP 1-6 DO,2,3,6,2021,19,21,"[19, 20]",2
CBP 1-6 DO,2,3,6,2021,19,21,"[19, 20]",4
CBP 1-6 DO,2,3,6,2021,19,21,"[19, 20]",6
CBP 1-6 DA,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DA,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DA,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",4
CBP 1-6 DA,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",5
CBP 1-6 DA,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",6
CBP 1-6 DO,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",1
CBP 1-6 DO,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",2
CBP 1-6 DO,6,14,6,2021,15,21,"[15, 16, 17, 18, 19, 20]",4
